accuracy,loss,val_accuracy,val_loss,learning_rate
0.33483219146728516,2.4092793464660645,0.592625081539154,1.4457707405090332,0.0010000000474974513
0.54408860206604,1.5529124736785889,0.6382791996002197,1.215314507484436,0.0010000000474974513
0.6019960641860962,1.347414255142212,0.6733977198600769,1.1461161375045776,0.0010000000474974513
0.6408203840255737,1.2106581926345825,0.7014925479888916,1.0837774276733398,0.0010000000474974513
0.664729118347168,1.1137133836746216,0.6979807019233704,1.072450041770935,0.0010000000474974513
0.6866637468338013,1.0434993505477905,0.6935908794403076,1.0325307846069336,0.0010000000474974513
0.7011405825614929,0.9666060209274292,0.6971027255058289,1.0682765245437622,0.0010000000474974513
0.7191269993782043,0.9029516577720642,0.6909569501876831,1.088438868522644,0.0010000000474974513
0.7636542916297913,0.761329710483551,0.7208077311515808,1.046033263206482,0.0005000000237487257
0.7665058374404907,0.7136663198471069,0.7269534468650818,1.029401421546936,0.0005000000237487257
0.7844921946525574,0.6884633898735046,0.7234416007995605,1.0563708543777466,0.0005000000237487257
0.7910726070404053,0.6568129062652588,0.7181738615036011,1.0319682359695435,0.0005000000237487257
0.8073042631149292,0.5985909104347229,0.7251975536346436,1.0311055183410645,0.0002500000118743628
0.8142136335372925,0.5782802700996399,0.7313432693481445,1.0360177755355835,0.0002500000118743628
0.8274840712547302,0.5378604531288147,0.733977198600769,1.0301090478897095,0.0001250000059371814
0.8322000503540039,0.522993266582489,0.738366961479187,1.0225049257278442,0.0001250000059371814
0.8300065994262695,0.5290570259094238,0.732221245765686,1.0370746850967407,0.0001250000059371814
0.8319807052612305,0.521186888217926,0.738366961479187,1.0294221639633179,0.0001250000059371814
0.8402062058448792,0.5033217072486877,0.7436347603797913,1.0262452363967896,6.25000029685907e-05
0.8351612091064453,0.5121175646781921,0.74012291431427,1.0229922533035278,6.25000029685907e-05
0.8420706391334534,0.4903961420059204,0.7427567839622498,1.0165823698043823,3.125000148429535e-05
0.8477736115455627,0.4768540859222412,0.7392449378967285,1.018019437789917,3.125000148429535e-05
0.8478832840919495,0.4656100273132324,0.7427567839622498,1.0200852155685425,3.125000148429535e-05
0.8452511429786682,0.4715779423713684,0.7392449378967285,1.0181089639663696,1.5625000742147677e-05
0.8506251573562622,0.4605063498020172,0.7453907132148743,1.0172160863876343,1.5625000742147677e-05
